,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
5391,Bates/Free28/will28.cha,CHI,play basketball.,0,
5392,Bates/Free28/will28.cha,CAR,no those aren't basketballs.,,
5393,Bates/Free28/will28.cha,CAR,those are wooden balls.,,
5394,Bates/Free28/will28.cha,CHI,balls.,,
5395,Bates/Free28/will28.cha,CAR,yeah.,,
5396,Bates/Free28/will28.cha,CHI,ball.,,
5397,Bates/Free28/will28.cha,CHI,the balls?,0,
5398,Bates/Free28/will28.cha,CAR,balls.,,
5399,Bates/Free28/will28.cha,CAR,nice balls huh?,,
5400,Bates/Free28/will28.cha,CAR,where's the yellow ball?,,
5401,Bates/Free28/will28.cha,CHI,what?,,
5402,Bates/Free28/will28.cha,CAR,which one is the yellow ball?,,
5403,Bates/Free28/will28.cha,CHI,ball.,,
5404,Bates/Free28/will28.cha,CAR,come here I'll show you.,,
5405,Bates/Free28/will28.cha,CHI,oh.,,
5406,Bates/Free28/will28.cha,CAR,come here.,,
5407,Bates/Free28/will28.cha,CHI,oh.,,
5408,Bates/Free28/will28.cha,CAR,there's a yellow ball.,,
5409,Bates/Free28/will28.cha,CAR,put it through the put it in the hole.,,
5410,Bates/Free28/will28.cha,CAR,and the red ball.,,
5411,Bates/Free28/will28.cha,CHI,play baseball.,0,
5412,Bates/Free28/will28.cha,CAR,no that's not a basketball.,,
5413,Bates/Free28/will28.cha,CAR,come here.,,
5414,Bates/Free28/will28.cha,CHI,why?,,
5415,Bates/Free28/will28.cha,CAR,no don't throw those up there.,,
5416,Bates/Free28/will28.cha,CAR,you're going to get in trouble.,,
5417,Bates/Free28/will28.cha,CAR,come here.,,
5418,Bates/Free28/will28.cha,CAR,put it in that hole.,,
5419,Bates/Free28/will28.cha,CAR,the red ball.,,
5420,Bates/Free28/will28.cha,CAR,huh.,,
5421,Bates/Free28/will28.cha,CAR,put the green ball in there.,,
5422,Bates/Free28/will28.cha,CHI,what?,,
5423,Bates/Free28/will28.cha,CAR,put that green ball in there.,,
5424,Bates/Free28/will28.cha,CHI,okay.,,
5425,Bates/Free28/will28.cha,CAR,you put it in.,,
5426,Bates/Free28/will28.cha,CAR,okay.,,
5427,Bates/Free28/will28.cha,CAR,you put it in there.,,
5428,Bates/Free28/will28.cha,CHI,oh.,,
5429,Bates/Free28/will28.cha,CHI,oh.,,
5430,Bates/Free28/will28.cha,CAR,oh look I think these people want to go for a ride.,,
5431,Bates/Free28/will28.cha,CAR,huh.,,
5432,Bates/Free28/will28.cha,CHI,see.,,
5433,Bates/Free28/will28.cha,CAR,don't you think they might want to go for a ride?,,
5434,Bates/Free28/will28.cha,CHI,yep.,,
5435,Bates/Free28/will28.cha,CAR,here why don't you take them for a ride?,,
5436,Bates/Free28/will28.cha,CHI,okay.,,
5437,Kuczaj/041113.cha,CAR,what do you want for breakfast?,,
5438,Kuczaj/041113.cha,CHI,jello and something else.,1,
5439,Kuczaj/041113.cha,CAR,do you want one of these toasted?,,
5440,Kuczaj/041113.cha,CHI,I wanna see what you have Mom Mommy.,1,
5441,Kuczaj/041113.cha,CAR,uhhuh.,,
5442,Kuczaj/041113.cha,CHI,I want a little bowl of grapenuts.,1,
5443,Kuczaj/041113.cha,CAR,a little bowl of grapenuts and jello?,,
5444,Kuczaj/041113.cha,CHI,uhhuh but put a lot of honey in.,1,
5445,Kuczaj/041113.cha,CAR,okay do you want hot chocolate?,,
5446,Kuczaj/041113.cha,CHI,no I want milk.,1,
5447,Kuczaj/041113.cha,CHI,I have to go poop.,1,
5448,Kuczaj/041113.cha,CAR,okay.,,
5449,Kuczaj/041113.cha,CHI,who's using the toilet?,1,
5450,Kuczaj/041113.cha,CAR,nobody.,,
5451,Kuczaj/041113.cha,CHI,who left the light on?,1,
5452,Kuczaj/041113.cha,CAR,I did.,,
5453,Kuczaj/041113.cha,CHI,I forgot to go tee tee.,0,
5454,Kuczaj/041113.cha,CHI,Mommy let's see how little the bowls are.,1,
5455,Kuczaj/041113.cha,CHI,hey they're both the same.,1,
5456,Kuczaj/041113.cha,CAR,we need to get milk today.,,
5457,Kuczaj/041113.cha,CHI,where?,,
5458,Kuczaj/041113.cha,CHI,hey we're running out of everything.,1,
5459,Kuczaj/041113.cha,CHI,we're running out of everything now.,1,
5460,Kuczaj/041113.cha,CAR,what are we running out of?,,
5461,Kuczaj/041113.cha,CHI,we're running out of something that was here.,1,
5462,Kuczaj/041113.cha,CHI,something that could be here.,1,
5463,Kuczaj/041113.cha,CHI,and something that could be here.,1,
5464,Kuczaj/041113.cha,CHI,and something that could be here too.,1,
5465,Kuczaj/041113.cha,CAR,do you think we should keep all the shelves full all of the time?,,
5466,Kuczaj/041113.cha,CHI,yeah because if we have a lot of food all the time.,-1,tense_aspect
5467,Kuczaj/041113.cha,CHI,then we could have then we could have a lot of food.,1,
5468,Kuczaj/041113.cha,CAR,we have more bad new Abe.,,
5469,Kuczaj/041113.cha,CHI,what?,,
5470,Kuczaj/041113.cha,CAR,Steve and Marsha called and they aren't going to be able to come up here.,,
5471,Kuczaj/041113.cha,CHI,why didn't we call them?,1,
5472,Kuczaj/041113.cha,CAR,it was really strange.,,
5473,Kuczaj/041113.cha,CAR,I tried to call them.,,
5474,Kuczaj/041113.cha,CAR,but their line was busy.,,
5475,Kuczaj/041113.cha,CAR,so I hung up the phone.,,
5476,Kuczaj/041113.cha,CAR,and guess what happened?,,
5477,Kuczaj/041113.cha,CHI,what?,,
5478,Kuczaj/041113.cha,CAR,they called us.,,
5479,Kuczaj/041113.cha,CAR,I called them while they were trying to call us.,,
5480,Kuczaj/041113.cha,CAR,isn't that strange?,,
5481,Kuczaj/041113.cha,CHI,yeah hey Mommy.,1,
5482,Kuczaj/041113.cha,CAR,what?,,
5483,Kuczaj/041113.cha,CHI,why don't we go to the grocery store and just look for things that are cheap?,1,
5484,Kuczaj/041113.cha,CAR,for what?,,
5485,Kuczaj/041113.cha,CHI,for cereal.,1,
5486,Kuczaj/041113.cha,CAR,what kind of cereal?,,
5487,Kuczaj/041113.cha,CHI,you know Alphabits.,1,
5488,Kuczaj/041113.cha,CAR,if they're on sale we'll get them.,,
5489,Kuczaj/041113.cha,CHI,I can't make them.,1,
5490,Kuczaj/041113.cha,CHI,so we'll have to buy them.,1,
5491,Kuczaj/041113.cha,CAR,maybe Santa'll put some in your stocking.,,
5492,Kuczaj/041113.cha,CAR,sometimes he leaves stuff like that.,,
5493,Kuczaj/041113.cha,CHI,yeah like candy.,1,
5494,Kuczaj/041113.cha,CHI,how will he know what I want all the way up there?,1,
5495,Kuczaj/041113.cha,CAR,you'll have to write a letter and tell him to bring our gifts here instead of to Texas.,,
5496,Kuczaj/041113.cha,CHI,uhuh we're probably going to rent a cabin for some days.,1,
5497,Kuczaj/041113.cha,CAR,yeah but not on Christmas day.,,
5498,Kuczaj/041113.cha,CAR,we'll be here then.,,
5499,Kuczaj/041113.cha,CHI,well what are the cabins going to be for?,1,
5500,Kuczaj/041113.cha,CHI,who's going to give us gifts.,1,
5501,Kuczaj/041113.cha,CAR,all of our friends in Texas.,,
5502,Kuczaj/041113.cha,CHI,how?,,
5503,Kuczaj/041113.cha,CHI,they can't mail them.,1,
5504,Kuczaj/041113.cha,CAR,why do you think they can't mail them?,,
5505,Kuczaj/041113.cha,CHI,because then we wouldn't get them on Christmas Eve.,1,
5506,Kuczaj/041113.cha,CAR,I think we'd get them before.,,
5507,Kuczaj/041113.cha,CAR,then we're going to mail our gifts to Texas.,,
5508,Kuczaj/041113.cha,CHI,uhhuh but we would get our Christmas gifts before Christmas Eve.,1,
5509,Kuczaj/041113.cha,CHI,so we would think we could unwrap them before Christmas.,1,
5510,Kuczaj/041113.cha,CAR,no way.,,
5511,Kuczaj/041113.cha,CHI,I have to go poop.,1,
5512,Kuczaj/041113.cha,CAR,do you have diarrhea?,,
5513,Kuczaj/041113.cha,CHI,no I went tee tee.,0,
5514,Kuczaj/041113.cha,CHI,and then I have to go poop.,1,
5515,Kuczaj/041113.cha,CHI,Mommy do you really like those?,1,
