,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
5928,Kuczaj/020818.cha,CHI,Mommy Mommy it's broken.,1,
5929,Kuczaj/020818.cha,CHI,Mommy I can't see it.,1,
5930,Kuczaj/020818.cha,CAR,it's wiggling because it's real windy outside.,,
5931,Kuczaj/020818.cha,CAR,it'll be okay soon.,,
5932,Kuczaj/020818.cha,CHI,Daddy soon that's a be gone.,-1,"auxiliary, determiner"
5933,Kuczaj/020818.cha,CAR,soon it will be gone?,,
5934,Kuczaj/020818.cha,CHI,uhhuh it's gone now Mom.,1,
5935,Kuczaj/020818.cha,CAR,uhhuh I'll have to grate some more.,,
5936,Kuczaj/020818.cha,CHI,Mommy I need some another one Mom.,1,
5937,Kuczaj/020818.cha,CAR,another taco?,,
5938,Kuczaj/020818.cha,CHI,uhhuh I I don't want you eat them all.,-1,tense_aspect
5939,Kuczaj/020818.cha,CAR,I won't I'll just eat a couple.,,
5940,Kuczaj/020818.cha,CHI,Mommy Mommy see that he's walking!,0,
5941,Kuczaj/020818.cha,CAR,uhhuh see how he walks he just sort of.,,
5942,EllisWeismer/LT/30pc/22142.cha,CAR,should we get some some water in case he's thirsty?,,
5943,EllisWeismer/LT/30pc/22142.cha,CAR,and some hay.,,
5944,EllisWeismer/LT/30pc/22142.cha,CAR,do you see hay?,,
5945,EllisWeismer/LT/30pc/22142.cha,CAR,oh yes.,,
5946,EllisWeismer/LT/30pc/22142.cha,CAR,oh I think the horse likes that hay.,,
5947,EllisWeismer/LT/30pc/22142.cha,CAR,mm tasty sweet hay.,,
5948,EllisWeismer/LT/30pc/22142.cha,CAR,hay.,,
5949,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
5950,EllisWeismer/LT/30pc/22142.cha,CAR,is this a momma horse?,,
5951,EllisWeismer/LT/30pc/22142.cha,CAR,does she have a baby?,,
5952,EllisWeismer/LT/30pc/22142.cha,CHI,uh no.,1,
5953,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
5954,EllisWeismer/LT/30pc/22142.cha,CAR,ah I think we need to look around cause I think maybe she does Childsname.,,
5955,EllisWeismer/LT/30pc/22142.cha,CAR,do you see a baby horse?,,
5956,EllisWeismer/LT/30pc/22142.cha,CAR,mhm.,,
5957,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
5958,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,
5959,EllisWeismer/LT/30pc/22142.cha,CHI,cow.,,
5960,EllisWeismer/LT/30pc/22142.cha,CAR,that's right.,,
5961,EllisWeismer/LT/30pc/22142.cha,CAR,a baby cow you're right.,,
5962,EllisWeismer/LT/30pc/22142.cha,CAR,you said that nicely.,,
5963,EllisWeismer/LT/30pc/22142.cha,CAR,let's look around for a baby horse though.,,
5964,EllisWeismer/LT/30pc/22142.cha,CAR,I think there's one.,,
5965,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,
5966,EllisWeismer/LT/30pc/22142.cha,CAR,in that stall?,,
5967,EllisWeismer/LT/30pc/22142.cha,CHI,baby horse.,-1,determiner
5968,EllisWeismer/LT/30pc/22142.cha,CAR,baby horse.,,
5969,EllisWeismer/LT/30pc/22142.cha,CAR,that's right.,,
5970,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby horse is so happy to be with his mo.,,
5971,EllisWeismer/LT/30pc/22142.cha,CAR,uh is this his daddy or mommy?,,
5972,EllisWeismer/LT/30pc/22142.cha,CHI,daddy.,,
5973,EllisWeismer/LT/30pc/22142.cha,CAR,daddy okay.,,
5974,EllisWeismer/LT/30pc/22142.cha,CAR,I think the baby horse will enjoy having some sweet hay with his daddy.,,
5975,EllisWeismer/LT/30pc/22142.cha,CAR,and maybe a drink of water.,,
5976,EllisWeismer/LT/30pc/22142.cha,CAR,mm good hay.,,
5977,EllisWeismer/LT/30pc/22142.cha,CHI,water mom where's the water?,1,
5978,EllisWeismer/LT/30pc/22142.cha,CAR,well we'll have to pretend the water.,,
5979,EllisWeismer/LT/30pc/22142.cha,CAR,let's see how can we pretend?,,
5980,EllisWeismer/LT/30pc/22142.cha,CAR,what can we use to pretend that they get a drink?,,
5981,EllisWeismer/LT/30pc/22142.cha,CAR,should we use the pumpkins?,,
5982,EllisWeismer/LT/30pc/22142.cha,CAR,and pretend like they're drinking from the pumpkins.,,
5983,EllisWeismer/LT/30pc/22142.cha,CAR,that it's a bucket.,,
5984,EllisWeismer/LT/30pc/22142.cha,CAR,should we do that?,,
5985,EllisWeismer/LT/30pc/22142.cha,CAR,should we pretend?,,
5986,EllisWeismer/LT/30pc/22142.cha,CAR,sh oh maybe the fireman gives them some water huh?,,
5987,EllisWeismer/LT/30pc/22142.cha,CAR,okay do you think that the mama and the baby cow would like to come out and play?,,
5988,EllisWeismer/LT/30pc/22142.cha,CAR,out of their stall.,,
5989,EllisWeismer/LT/30pc/22142.cha,CAR,would they like to come out and play?,,
5990,EllisWeismer/LT/30pc/22142.cha,CHI,wawa.,,
5991,EllisWeismer/LT/30pc/22142.cha,CAR,mm I don't really like hay.,,
5992,EllisWeismer/LT/30pc/22142.cha,CAR,let's not put things in our mouth okay?,,
5993,EllisWeismer/LT/30pc/22142.cha,CHI,okay.,,
5994,EllisWeismer/LT/30pc/22142.cha,CAR,well we can maybe bring the cow and the the um baby cow out and see if they want to play.,,
5995,EllisWeismer/LT/30pc/22142.cha,CHI,hay.,,
5996,EllisWeismer/LT/30pc/22142.cha,CAR,is it going to eat?,,
5997,EllisWeismer/LT/30pc/22142.cha,CAR,they're playing huh?,,
5998,EllisWeismer/LT/30pc/22142.cha,CHI,mama.,,
5999,EllisWeismer/LT/30pc/22142.cha,CAR,mhm.,,
6000,EllisWeismer/LT/30pc/22142.cha,CHI,cow.,,
6001,EllisWeismer/LT/30pc/22142.cha,CAR,mama cow.,,
6002,EllisWeismer/LT/30pc/22142.cha,CHI,hello horse.,1,
6003,EllisWeismer/LT/30pc/22142.cha,CAR,say hello Mr Horse.,,
6004,EllisWeismer/LT/30pc/22142.cha,CHI,this is baby.,-1,determiner
6005,EllisWeismer/LT/30pc/22142.cha,CAR,uhhuh she's with her baby.,,
6006,EllisWeismer/LT/30pc/22142.cha,CAR,she wants to go back in her stall?,,
6007,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice job.,,
6008,EllisWeismer/LT/30pc/22142.cha,CAR,you shut the gate very nicely.,,
6009,EllisWeismer/LT/30pc/22142.cha,CAR,so it will be nice and safe huh?,,
6010,EllisWeismer/LT/30pc/22142.cha,CHI,up.,,
6011,EllisWeismer/LT/30pc/22142.cha,CAR,up put it up.,,
6012,EllisWeismer/LT/30pc/22142.cha,CAR,yep it needs to be up.,,
6013,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,
6014,EllisWeismer/LT/30pc/22142.cha,CAR,bring the baby back in?,,
6015,EllisWeismer/LT/30pc/22142.cha,CAR,oh.,,
6016,EllisWeismer/LT/30pc/22142.cha,CAR,there they are.,,
6017,EllisWeismer/LT/30pc/22142.cha,CAR,they get to look around the pasture now with all the other animals.,,
6018,EllisWeismer/LT/30pc/22142.cha,CAR,what other animals do we have Childsname?,,
6019,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
6020,EllisWeismer/LT/30pc/22142.cha,CAR,oh do you think the sheep needs a place to stay?,,
6021,EllisWeismer/LT/30pc/22142.cha,CAR,where's the sheep?,,
6022,EllisWeismer/LT/30pc/22142.cha,CAR,where's that sheep?,,
6023,EllisWeismer/LT/30pc/22142.cha,CAR,there's the sheep.,,
6024,EllisWeismer/LT/30pc/22142.cha,CAR,do you think the sheep wants to stay up with those chickens?,,
6025,EllisWeismer/LT/30pc/22142.cha,CAR,or would the sheep like a stall.,,
6026,EllisWeismer/LT/30pc/22142.cha,CHI,huh.,,
6027,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,
6028,EllisWeismer/LT/30pc/22142.cha,CHI,there's water.,1,
6029,EllisWeismer/LT/30pc/22142.cha,CAR,yeah we can pretend like that's water.,,
6030,EllisWeismer/LT/30pc/22142.cha,CHI,oh.,,
6031,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice.,,
6032,EllisWeismer/LT/30pc/22142.cha,CAR,you gave them a drink.,,
6033,EllisWeismer/LT/30pc/22142.cha,CAR,they were really thirsty.,,
6034,EllisWeismer/LT/30pc/22142.cha,CAR,should we make drinking sounds together?,,
6035,EllisWeismer/LT/30pc/22142.cha,CAR,mm good drink of water.,,
6036,EllisWeismer/LT/30pc/22142.cha,CAR,oh nice job.,,
6037,EllisWeismer/LT/30pc/22142.cha,CAR,yeah you fixed the gate nicely.,,
6038,EllisWeismer/LT/30pc/22142.cha,CAR,so they have water and they have hay.,,
6039,EllisWeismer/LT/30pc/22142.cha,CHI,I eat and bite the.,-1,"auxiliary, object"
6040,EllisWeismer/LT/30pc/22142.cha,CAR,so he's going to play with the cow?,,
6041,EllisWeismer/LT/30pc/22142.cha,CAR,oh I think they're enjoying playing together.,,
6042,EllisWeismer/LT/30pc/22142.cha,CAR,very nice you shut the door nicely okay.,,
6043,EllisWeismer/LT/30pc/22142.cha,CAR,so daddy daddy horse is going to to go play with mama cow?,,
6044,EllisWeismer/LT/30pc/22142.cha,CAR,I don't know?,,
6045,EllisWeismer/LT/30pc/22142.cha,CAR,do those do they fit?,,
6046,EllisWeismer/LT/30pc/22142.cha,CAR,yes you made them fit.,,
6047,EllisWeismer/LT/30pc/22142.cha,CAR,I don't think there's room for hay in with the adults.,,
6048,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby cow and baby horse will enjoy that.,,
6049,EllisWeismer/LT/30pc/22142.cha,CAR,now who should come out in the pasture to play and look around?,,
6050,EllisWeismer/LT/30pc/22142.cha,CAR,should we do the sheep?,,
6051,EllisWeismer/LT/30pc/22142.cha,CAR,or the pig?,,
6052,EllisWeismer/LT/30pc/22142.cha,CAR,hey Childsname I would like some eggs for breakfast.,,
6053,EllisWeismer/LT/30pc/22142.cha,CAR,do you know where we get the eggs?,,
6054,EllisWeismer/LT/30pc/22142.cha,CHI,mm egg.,-1,determiner
6055,EllisWeismer/LT/30pc/22142.cha,CAR,underneath the chicken.,,
6056,EllisWeismer/LT/30pc/22142.cha,CAR,oh let's check the nest.,,
6057,EllisWeismer/LT/30pc/22142.cha,CAR,oh there's one.,,
6058,EllisWeismer/LT/30pc/22142.cha,CAR,we'll have to we'll have to sit this aside and cook it later.,,
6059,EllisWeismer/LT/30pc/22142.cha,CAR,were pretending now.,,
6060,EllisWeismer/LT/30pc/22142.cha,CAR,can you get can you get some out of the nest?,,
6061,EllisWeismer/LT/30pc/22142.cha,CHI,uhhuh.,,
6062,EllisWeismer/LT/30pc/22142.cha,CAR,what's that?,,
6063,EllisWeismer/LT/30pc/22142.cha,CHI,duck.,,
6064,EllisWeismer/LT/30pc/22142.cha,CAR,is there another one?,,
6065,EllisWeismer/LT/30pc/22142.cha,CAR,hm.,,
6066,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
6067,EllisWeismer/LT/30pc/22142.cha,CAR,open?,,
6068,EllisWeismer/LT/30pc/22142.cha,CAR,who's going to go in there?,,
6069,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
6070,EllisWeismer/LT/30pc/22142.cha,CAR,Mr Horse.,,
6071,EllisWeismer/LT/30pc/22142.cha,CAR,oh he's looking out the window.,,
6072,EllisWeismer/LT/30pc/22142.cha,CAR,do you think he's looking for the farmer?,,
6073,EllisWeismer/LT/30pc/22142.cha,CAR,is the baby tall enough to look out?,,
6074,EllisWeismer/LT/30pc/22142.cha,CAR,a little bit.,,
6075,EllisWeismer/LT/30pc/22142.cha,CAR,who's that?,,
6076,EllisWeismer/LT/30pc/22142.cha,CHI,ah.,,
6077,EllisWeismer/LT/30pc/22142.cha,CAR,the hay.,,
6078,EllisWeismer/LT/30pc/22142.cha,CAR,you want to put the hay up with the chickens?,,
6079,EllisWeismer/LT/30pc/22142.cha,CAR,close that gate nicely yeah.,,
6080,EllisWeismer/LT/30pc/22142.cha,CAR,Mr Cow's going to go back in?,,
6081,EllisWeismer/LT/30pc/22142.cha,CAR,is he going to look out the window too like Mr Horse?,,
6082,EllisWeismer/LT/30pc/22142.cha,CAR,oh yes.,,
6083,EllisWeismer/LT/30pc/22142.cha,CAR,oh that's boy that baby cow can really look out the window like that on that ledge.,,
6084,EllisWeismer/LT/30pc/22142.cha,CAR,he's up high.,,
6085,EllisWeismer/LT/30pc/22142.cha,CAR,you going to put baby horse up high?,,
6086,EllisWeismer/LT/30pc/22142.cha,CAR,hm they look like they're enjoying looking out that nice window.,,
6087,EllisWeismer/LT/30pc/22142.cha,CAR,do you think it's a sunny day?,,
6088,EllisWeismer/LT/30pc/22142.cha,CAR,or rainy.,,
6089,EllisWeismer/LT/30pc/22142.cha,CHI,rainy.,,
6090,EllisWeismer/LT/30pc/22142.cha,CAR,rainy?,,
6091,EllisWeismer/LT/30pc/22142.cha,CAR,that's why they're in their stall huh?,,
6092,EllisWeismer/LT/30pc/22142.cha,CAR,it's a rainy day?,,
6093,EllisWeismer/LT/30pc/22142.cha,CAR,hm do you think the sheep would like to come down?,,
6094,EllisWeismer/LT/30pc/22142.cha,CAR,sheep?,,
6095,EllisWeismer/LT/30pc/22142.cha,CAR,here's another sheep.,,
6096,EllisWeismer/LT/30pc/22142.cha,CAR,this one has a strong dark face huh?,,
6097,EllisWeismer/LT/30pc/22142.cha,CAR,and this one has the gray face.,,
6098,EllisWeismer/LT/30pc/22142.cha,CAR,oh the horse is going to up there to visit the chickens?,,
6099,EllisWeismer/LT/30pc/22142.cha,CAR,open.,,
6100,EllisWeismer/LT/30pc/22142.cha,CAR,yeah they can look out the open window.,,
6101,EllisWeismer/LT/30pc/22142.cha,CHI,up.,,
6102,EllisWeismer/LT/30pc/22142.cha,CAR,that's right up.,,
6103,EllisWeismer/LT/30pc/22142.cha,CAR,you wanna come back down?,,
6104,EllisWeismer/LT/30pc/22142.cha,CAR,and look out the window.,,
6105,EllisWeismer/LT/30pc/22142.cha,CAR,oh and their food and water.,,
6106,EllisWeismer/LT/30pc/22142.cha,CAR,so if they get hungry or thirsty they have something.,,
6107,EllisWeismer/LT/30pc/22142.cha,CAR,is it hard to close the gate?,,
6108,EllisWeismer/LT/30pc/22142.cha,CAR,there you go.,,
6109,EllisWeismer/LT/30pc/22142.cha,CAR,there it closes nicely.,,
6110,EllisWeismer/LT/30pc/22142.cha,CAR,fits easily now.,,
6111,EllisWeismer/LT/30pc/22142.cha,CAR,now what should we do next Childsname?,,
6112,EllisWeismer/LT/30pc/22142.cha,CAR,oh the girl's going to go up with all of the other firemen.,,
6113,EllisWeismer/LT/30pc/22142.cha,CAR,think they're going to fix breakfast up there?,,
6114,EllisWeismer/LT/30pc/22142.cha,CAR,or do some work?,,
6115,EllisWeismer/LT/30pc/22142.cha,CHI,work.,,
6116,EllisWeismer/LT/30pc/22142.cha,CAR,work.,,
6117,EllisWeismer/LT/30pc/22142.cha,CHI,done.,,
6118,EllisWeismer/LT/30pc/22142.cha,CAR,are we done with this?,,
6119,EllisWeismer/LT/30pc/22142.cha,CAR,no?,,
6120,EllisWeismer/LT/30pc/22142.cha,CAR,okay.,,
6121,EllisWeismer/LT/30pc/22142.cha,CAR,wow.,,
6122,EllisWeismer/LT/30pc/22142.cha,CAR,oh so the farm babies are going to play in the pasture huh?,,
6123,EllisWeismer/LT/30pc/22142.cha,CAR,I think they'll like that.,,
6124,EllisWeismer/LT/30pc/22142.cha,CAR,so is it the chicken's turn to have some water and hay?,,
6125,EllisWeismer/LT/30pc/22142.cha,CAR,oh the baby horse is going to eat.,,
6126,EllisWeismer/LT/30pc/22142.cha,CAR,mm good hay and water.,,
6127,EllisWeismer/LT/30pc/22142.cha,CAR,thank you Childsname.,,
6128,EllisWeismer/LT/30pc/22142.cha,CAR,is he eating or drinking Childsname?,,
6129,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,
6130,EllisWeismer/LT/30pc/22142.cha,CAR,the bab the baby horse is right there.,,
6131,EllisWeismer/LT/30pc/22142.cha,CAR,oh they're both eating.,,
6132,EllisWeismer/LT/30pc/22142.cha,CAR,oh what a good breakfast.,,
6133,EllisWeismer/LT/30pc/22142.cha,CAR,hay and water.,,
6134,EllisWeismer/LT/30pc/22142.cha,CAR,they're very happy you gave them that hay and water.,,
6135,EllisWeismer/LT/30pc/22142.cha,CAR,now they're going to go down in their stall?,,
6136,EllisWeismer/LT/30pc/22142.cha,CAR,what are they going to do now Childsname?,,
6137,EllisWeismer/LT/30pc/22142.cha,CAR,they're going to look out the window.,,
6138,EllisWeismer/LT/30pc/22142.cha,CAR,is it time for mama cow and baby cow to come out?,,
6139,EllisWeismer/LT/30pc/22142.cha,CAR,no?,,
6140,EllisWeismer/LT/30pc/22142.cha,CAR,who should come out now?,,
6141,EllisWeismer/LT/30pc/22142.cha,CAR,going to fix the fence.,,
6142,EllisWeismer/LT/30pc/22142.cha,CAR,yeah.,,
6143,EllisWeismer/LT/30pc/22142.cha,CAR,there we go.,,
6144,EllisWeismer/LT/30pc/22142.cha,CAR,is he going to go in the fence?,,
6145,EllisWeismer/LT/30pc/22142.cha,CAR,or just next to the fence?,,
6146,EllisWeismer/LT/30pc/22142.cha,CAR,oh daddy horse and baby horse are going to go in the fence.,,
6147,EllisWeismer/LT/30pc/22142.cha,CAR,and there's your food and water.,,
6148,EllisWeismer/LT/30pc/22142.cha,CAR,that's so nice of you to think of them.,,
6149,EllisWeismer/LT/30pc/22142.cha,CHI,mouth.,,
6150,EllisWeismer/LT/30pc/22142.cha,CAR,oh not in my mouth.,,
6151,EllisWeismer/LT/30pc/22142.cha,CAR,we'll pretend.,,
6152,EllisWeismer/LT/30pc/22142.cha,CAR,Childsname not in my mouth honey.,,
6153,EllisWeismer/LT/30pc/22142.cha,CAR,not in my mouth.,,
6154,EllisWeismer/LT/30pc/22142.cha,CAR,we don't put things in our mouth okay?,,
6155,EllisWeismer/LT/30pc/22142.cha,CAR,we just pretend.,,
6156,EllisWeismer/LT/30pc/22142.cha,CAR,there.,,
6157,EllisWeismer/LT/30pc/22142.cha,CAR,no not in my mouth Childsname.,,
6158,EllisWeismer/LT/30pc/22142.cha,CAR,is he eating?,,
6159,EllisWeismer/LT/30pc/22142.cha,CAR,can you make eating sounds?,,
6160,EllisWeismer/LT/30pc/22142.cha,CAR,are they playing?,,
6161,EllisWeismer/LT/30pc/22142.cha,CAR,so daddy horse is going in.,,
6162,EllisWeismer/LT/30pc/22142.cha,CAR,is momma cow coming out?,,
6163,EllisWeismer/LT/30pc/22142.cha,CAR,nope she's going back in.,,
6164,EllisWeismer/LT/30pc/22142.cha,CAR,but the babies are playing huh?,,
6165,EllisWeismer/LT/30pc/22142.cha,CAR,do you think Mr Pig would like to come out and play with the baby cow and the baby horse?,,
6166,EllisWeismer/LT/30pc/22142.cha,CHI,baby.,,
6167,EllisWeismer/LT/30pc/22142.cha,CAR,baby that's right.,,
6168,EllisWeismer/LT/30pc/22142.cha,CAR,just close.,,
6169,EllisWeismer/LT/30pc/22142.cha,CAR,mm good sweet hay.,,
6170,EllisWeismer/LT/30pc/22142.cha,CAR,do you think Mr Horse would like some?,,
6171,EllisWeismer/LT/30pc/22142.cha,CAR,mm a cool drink of water.,,
6172,EllisWeismer/LT/30pc/22142.cha,CHI,up oh.,-1,verb
