,transcript_file,speaker_code,transcript_clean,is_grammatical,note
4180,Suppes/021006.cha,CAR,what does the silly bear do in the story?,,
4181,Suppes/021006.cha,CAR,does he eat scrambled eggs?,,
4182,Suppes/021006.cha,CHI,yup.,,
4183,Suppes/021006.cha,CAR,no he doesn't.,,
4184,Suppes/021006.cha,CAR,what does he eat?,,
4185,Suppes/021006.cha,CHI,egg.,,
4186,Suppes/021006.cha,CAR,no he doesn't eat anything but what?,,
4187,Suppes/021006.cha,CHI,bread and jam.,1,
4188,Suppes/021006.cha,CAR,does he get tired of bread and jam?,,
4189,Suppes/021006.cha,CHI,yup.,,
4190,Suppes/021006.cha,CAR,he sure does.,,
4191,Suppes/021006.cha,CAR,he eats it for breakfast lunch and supper.,,
4192,Suppes/021006.cha,CAR,what does his daddy eat?,,
4193,Suppes/021006.cha,CAR,I wanna see what the daddy eats.,,
4194,Suppes/021006.cha,CHI,nope I.,-1,could be interupted
4195,Suppes/021006.cha,CHI,no.,,
4196,Suppes/021006.cha,CAR,what does the daddy eat?,,
4197,Suppes/021006.cha,CHI,nope.,,
4198,Suppes/021006.cha,CHI,nope.,,
4199,Suppes/021006.cha,CAR,he doesn't eat anything?,,
4200,Suppes/021006.cha,CHI,no.,,
4201,Suppes/021006.cha,CAR,oh.,,
4202,Suppes/021006.cha,CAR,I'm going to see Gumpy.,,
4203,Suppes/021006.cha,CAR,where is Gumpy?,,
4204,Suppes/021006.cha,CHI,okay he likes to come here.,1,
4205,Suppes/021006.cha,CHI,Gumpy.,,
4206,Suppes/021006.cha,CHI,here is Gumpy.,1,
4207,Suppes/021006.cha,CHI,Gumpy Gumpy Gumpy.,1,pointing
4208,Suppes/021006.cha,CHI,Gumpy Gumpy Gumpy.,1,
4209,Suppes/021006.cha,CAR,wanna bend Gumpy in a funny way?,,
4210,Suppes/021006.cha,CHI,yeah.,,
4211,Suppes/021006.cha,CAR,what are you bending?,,
4212,Suppes/021006.cha,CHI,Gumpy.,,
4213,Suppes/021006.cha,CHI,lookat.,,
4214,Suppes/021006.cha,CHI,look at funny way.,-1,
4215,Suppes/021006.cha,CAR,what is he doing?,,
4216,Suppes/021006.cha,CHI,lookat.,,
4217,Suppes/021006.cha,CHI,he's.,,
4218,Suppes/021006.cha,CHI,let him sit down here till till your food gets cold.,1,
4219,Suppes/021006.cha,CHI,he's looking at his legs.,1,
4220,Suppes/021006.cha,CAR,he's what?,,
4221,Suppes/021006.cha,CHI,he's looking at his legs.,1,
4222,Suppes/021006.cha,CAR,oh you bent him so his face is facing his feet?,,
4223,Suppes/021006.cha,CHI,yup.,,
4224,Suppes/021006.cha,CHI,don't bend him.,0,
4225,Suppes/021006.cha,CHI,make him sit down.,0,
4226,Suppes/021006.cha,CAR,what do you want me to make him do?,,
4227,Suppes/021006.cha,CHI,make him sit down.,1,
4228,Suppes/021006.cha,CAR,how shall I how do I make him sit down?,,
4229,Suppes/021006.cha,CAR,bend his legs?,,
4230,Suppes/021006.cha,CHI,yup.,,
4231,Suppes/021006.cha,CHI,just like that.,1,clearly pointing
4232,Suppes/021006.cha,CAR,like what?,,
4233,Suppes/021006.cha,CHI,let he sit down look at food till it's ready okay?,-1,
4234,Suppes/021006.cha,CAR,what are you cooking for Gumpy?,,
4235,Suppes/021006.cha,CHI,nothing.,,
4236,Suppes/021006.cha,CHI,he doesn't like nothing to eat.,0,208
4237,Suppes/021006.cha,CAR,he doesn't?,,
4238,Suppes/021006.cha,CHI,let's make a play dough.,-1,"I'm not sure, I think it's uncountable"
4239,Suppes/021006.cha,CAR,do you wanna get dressed to go see piglet?,,
4240,Suppes/021006.cha,CHI,yup.,,
4241,Suppes/021006.cha,CHI,I wanna take the play dough to piglet.,1,no det
4242,Suppes/021006.cha,CAR,they probably have play dough there.,,
4243,Suppes/021006.cha,CHI,oh okay then I could their play dough.,-1,
4244,Suppes/021006.cha,CAR,what do you wanna wear to piglet's?,,
4245,Suppes/021006.cha,CHI,oh a dress.,1,
4246,Suppes/021006.cha,CAR,which dress?,,
4247,Suppes/021006.cha,CAR,your red dress?,,
4248,Suppes/021006.cha,CHI,no.,,
4249,Suppes/021006.cha,CHI,Gumpy dress.,-1,
4250,Suppes/021006.cha,CHI,Gumpy's dress.,1,
4251,Suppes/021006.cha,CAR,that's a pretty dress to wear.,,
4252,Suppes/021006.cha,CHI,no that's Gumpy's dress.,1,
4253,Suppes/021006.cha,CHI,that's Gumpy's dress.,1,
4254,Suppes/021006.cha,CAR,do you remember who gave you this dress?,,
4255,Suppes/021006.cha,CHI,my daddy.,1,
4256,Suppes/021006.cha,CAR,oh this is such a pretty dress.,,
4257,Suppes/021006.cha,CHI,Mommy.,,
4258,Suppes/021006.cha,CHI,Mommy.,,
4259,Suppes/021006.cha,CAR,what is Debbie going to say when she sees you?,,
4260,Suppes/021006.cha,CHI,she going to say I have a pretty dress on.,-1,
4261,Suppes/021006.cha,CAR,she is?,,
4262,Suppes/021006.cha,CAR,how do you know?,,
4263,Suppes/021006.cha,CAR,do you think this is a pretty dress?,,
4264,Suppes/021006.cha,CHI,yup.,,
4265,Suppes/021006.cha,CAR,can you hold up your hair?,,
4266,Suppes/021006.cha,CHI,I'm cold.,1,
4267,Suppes/021006.cha,CHI,I'm cold.,1,
4268,Suppes/021006.cha,CAR,well I guess we'll have to put on some socks too.,,
4269,Suppes/021006.cha,CHI,I'm not cold.,1,
4270,Suppes/021006.cha,CAR,let's put on some underpants.,,
4271,Suppes/021006.cha,CHI,nope.,,
4272,Suppes/021006.cha,CHI,nope Mommy.,1,
4273,Suppes/021006.cha,CAR,hey honey look what I have here.,,
4274,Suppes/021006.cha,CHI,a.,,
4275,Suppes/021006.cha,CHI,oh what is that?,1,
4276,Suppes/021006.cha,CHI,another crib?,1,
