,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
8591,Thomas/021005.cha,CAR,where has Thomas's chin gone?,,
8592,Thomas/021005.cha,CAR,you've put the cushion on top of it.,,
8593,Thomas/021005.cha,CAR,don't do that because I can't tell what you're saying if you put something over your face.,,
8594,Thomas/021005.cha,CHI,I know.,1,
8595,Thomas/021005.cha,CAR,eh.,,
8596,Thomas/021005.cha,CHI,eh.,,
8597,Thomas/021005.cha,CAR,no.,,
8598,Thomas/021005.cha,CAR,no that's silly.,,
8599,Thomas/021005.cha,CAR,no.,,
8600,Thomas/021005.cha,CAR,I only gave you the cushion to put under your head.,,
8601,Thomas/021005.cha,CAR,if you don't want it we'll put it back on the sofa.,,
8602,Thomas/021005.cha,CAR,that's it.,,
8603,Thomas/021005.cha,CAR,oops.,,
8604,Thomas/021005.cha,CHI,that's rubbish man's.,-1,determiner
8605,Thomas/021005.cha,CAR,it's the rubbish man's?,,
8606,Thomas/021005.cha,CAR,well you use Mummy's cushions as a toy don't you?,,
8607,Thomas/021005.cha,CAR,like a bin bag.,,
8608,Thomas/021005.cha,CHI,I say no it's not it's cushions.,-1,tense_aspect
8609,Thomas/021005.cha,CAR,that's quite right.,,
8610,Thomas/021005.cha,CAR,they're not bin bags they're cushions.,,
8611,Thomas/021005.cha,CHI,yeah.,,
8612,Thomas/021005.cha,CAR,and then we walked home with Jo and Becky and we went to the chemist.,,
8613,Thomas/021005.cha,CAR,and we went to the sausage roll shop didn't we?,,
8614,Thomas/021005.cha,CHI,not go in the chemist.,-1,"subject, auxiliary, preposition"
8615,Thomas/021005.cha,CAR,no you sat outside with Louise Rachel Jo and Becky didn't you?,,
8616,Thomas/021005.cha,CHI,yeah.,,
8617,Thomas/021005.cha,CAR,and then we went to Jo's house.,,
8618,Thomas/021005.cha,CAR,and we walked home didn't we?,,
8619,Thomas/021005.cha,CHI,yeah.,,
8620,Thomas/021005.cha,CAR,and whose house did we walk past?,,
8621,Thomas/021005.cha,CHI,Ben Charlotte's.,0,
8622,Thomas/021005.cha,CAR,Ben and Charlotte's house.,,
8623,Thomas/021005.cha,CHI,no Ben.,-1,"possessive, other"
8624,Thomas/021005.cha,CAR,no we didn't see Ben did we?,,
8625,Thomas/021005.cha,CHI,see.,,
8626,Thomas/021005.cha,CHI,in a surgery.,0,
8627,Thomas/021005.cha,CAR,he's where?,,
8628,Thomas/021005.cha,CHI,in a surgery.,1,
8629,Thomas/021005.cha,CAR,in a surgery?,,
8630,Thomas/021005.cha,CHI,yeah.,,
8631,Thomas/021005.cha,CAR,no he's not.,,
8632,Thomas/021005.cha,CAR,he's at nursery.,,
8633,Thomas/021005.cha,CHI,no.,,
8634,Thomas/021005.cha,CHI,is.,,
8635,Thomas/021005.cha,CAR,it's like a playgroup.,,
8636,Thomas/021005.cha,CAR,it's nursery.,,
8637,Thomas/021005.cha,CHI,Ben lives there.,1,
8638,Thomas/021005.cha,CAR,yes.,,
8639,Thomas/021005.cha,CAR,Ben lives there.,,
8640,Thomas/021005.cha,CAR,he doesn't live at the nursery.,,
8641,Thomas/021005.cha,CAR,he just goes there doesn't he?,,
8642,Thomas/021005.cha,CAR,but we passed his house and he certainly lives there.,,
8643,Thomas/021005.cha,CAR,and we had a nice walk home.,,
8644,Thomas/021005.cha,CAR,and then who did we meet on the doorstep when we got here?,,
8645,Thomas/021005.cha,CHI,don't know.,0,
8646,Thomas/021005.cha,CAR,Thomas.,,
8647,Thomas/021005.cha,CAR,you've got a short memory.,,
8648,Thomas/021005.cha,CAR,it was only about five minutes ago.,,
8649,Thomas/021005.cha,CHI,Aunty Linda.,1,
8650,Thomas/021005.cha,CAR,Linda.,,
8651,Thomas/021005.cha,CAR,that's right.,,
8652,Thomas/021005.cha,CHI,video Dad.,-1,verb
8653,Thomas/021005.cha,CAR,she gave us a video.,,
8654,Thomas/021005.cha,CAR,yes.,,
8655,Thomas/021005.cha,CAR,it was a video that Daddy had lent her on Saturday.,,
8656,Thomas/021005.cha,CAR,oops.,,
8657,Thomas/021005.cha,CAR,I've just nearly trodden on Purdie because I didn't see her.,,
8658,Thomas/021005.cha,CHI,sorry.,,
8659,Thomas/021005.cha,CHI,Purdie on Purdie's foot Purdie's tripped on you.,1,
8660,Thomas/021005.cha,CAR,"I nearly tripped on you, Purdie.",,
8661,Thomas/021005.cha,CHI,"I sorry, Purdie.",-1,auxiliary
8662,Thomas/021005.cha,CHI,I not mean to.,-1,auxiliary
8663,Thomas/021005.cha,CAR,"no I didn't mean to but I didn't see her there, Tom.",,
8664,Thomas/021005.cha,CAR,she's sitting in a silly place isn't she?,,
8665,Thomas/021005.cha,CHI,yes.,,
8666,Thomas/021005.cha,CHI,stop it.,1,
8667,Thomas/021005.cha,CHI,get away!,1,
8668,Thomas/021005.cha,CAR,no don't shout at her.,,
8669,Thomas/021005.cha,CHI,I not like you today all day long.,-1,auxiliary
8670,Thomas/021005.cha,CAR,you don't like her all day long?,,
8671,Thomas/021005.cha,CHI,no.,,
8672,Thomas/021005.cha,CAR,oh what's she done to you?,,
8673,Thomas/021005.cha,CHI,uh not done anything.,-1,"subject, auxiliary"
8674,Thomas/021005.cha,CAR,she's not done anything so there's no need not to like her is there?,,
8675,Thomas/021005.cha,CAR,no reason not to like her.,,
8676,Thomas/021005.cha,CHI,look Purdie's on the wall.,1,
8677,Thomas/021005.cha,CAR,well she's just she's rubbing her chin isn't she?,,
8678,Thomas/021005.cha,CAR,on the wall.,,
8679,Thomas/021005.cha,CAR,is it funny?,,
8680,Thomas/021005.cha,CHI,yes.,,
8681,Thomas/021005.cha,CAR,right.,,
8682,Thomas/021005.cha,CAR,let's put your trousers back on.,,
8683,Thomas/021005.cha,CHI,funny your hair.,-1,"verb, other"
8684,Thomas/021005.cha,CHI,your hair's like a sausage.,1,
8685,Thomas/021005.cha,CAR,my hair's like a sausage?,,
8686,Thomas/021005.cha,CHI,yes.,,
8687,Thomas/021005.cha,CAR,well that's because I've just got very wet and windblown.,,
8688,Thomas/021005.cha,CAR,I had my hood up didn't I?,,
8689,Thomas/021005.cha,CHI,yes.,,
8690,Thomas/021005.cha,CAR,let's put your slippers on.,,
8691,Thomas/021005.cha,CHI,Purdie's fur.,0,
8692,Thomas/021005.cha,CHI,Purdie's fur like a sausage.,-1,verb
8693,Thomas/021005.cha,CHI,"you're like a sausage, Purdie.",1,
8694,Thomas/021005.cha,CAR,"and what's your hair like, Thomas?",,
8695,Thomas/021005.cha,CHI,beans.,,
8696,Thomas/021005.cha,CAR,your sausage your hair's like beans?,,
8697,Thomas/021005.cha,CHI,yes.,,
8698,Thomas/021005.cha,CAR,oh sausage and beans.,,
8699,Thomas/021005.cha,CAR,that's a nice combination.,,
8700,Thomas/021005.cha,CAR,right.,,
8701,Thomas/021005.cha,CAR,will you just sit back down please.,,
8702,Thomas/021005.cha,CHI,no.,,
8703,Thomas/021005.cha,CAR,sit down.,,
8704,Thomas/021005.cha,CAR,good boy.,,
8705,Thomas/021005.cha,CHI,more like a fall over.,-1,other
8706,Thomas/021005.cha,CAR,more like a fall over?,,
8707,Thomas/021005.cha,CHI,mhm.,,
8708,Thomas/021005.cha,CHI,falling.,,
8709,Thomas/021005.cha,CHI,I lie and put a put a plaster on my knee's poorly.,-1,"tense_aspect, other"
8710,Thomas/021005.cha,CAR,oh dear.,,
8711,Thomas/021005.cha,CAR,you're pretending that the towel is a plaster and you're putting it on your knee because your knee's poorly.,,
8712,Thomas/021005.cha,CHI,mhm.,,
8713,Thomas/021005.cha,CAR,well you do have a poorly knee.,,
8714,Thomas/021005.cha,CAR,what happened last night?,,
8715,Thomas/021005.cha,CHI,oh.,,
8716,Thomas/021005.cha,CAR,what happened when we came home from meeting Daddy?,,
8717,Thomas/021005.cha,CAR,you fell over didn't you?,,
8718,Thomas/021005.cha,CHI,fall out a queen.,-1,other
8719,Thomas/021005.cha,CAR,oh I can hear somebody's burglar alarm ringing.,,
8720,Thomas/021005.cha,CAR,we've not heard alarms for a long time.,,
8721,Thomas/021005.cha,CAR,can you hear the bell?,,
8722,Thomas/021005.cha,CHI,yes.,,
8723,Thomas/021005.cha,CHI,got Thomas The Tank Engine's.,-1,possessive
8724,Thomas/021005.cha,CAR,Thomas The Tank Engine's?,,
8725,Thomas/021005.cha,CHI,I wanna be a queen.,1,
8726,Thomas/021005.cha,CHI,dancing queen.,-1,determiner
8727,Thomas/021005.cha,CAR,you wanna be a queen?,,
8728,Thomas/021005.cha,CAR,a dancing queen?,,
8729,Thomas/021005.cha,CHI,no.,,
8730,Thomas/021005.cha,CHI,just like Bella.,1,
8731,Thomas/021005.cha,CAR,you wanna be Bella.,,
8732,Thomas/021005.cha,CAR,be careful.,,
8733,Thomas/021005.cha,CAR,Mummy has got a cold hasn't she?,,
8734,Thomas/021005.cha,CHI,I'm Bella.,1,
8735,Thomas/021005.cha,CAR,are you?,,
8736,Thomas/021005.cha,CAR,right.,,
8737,Thomas/021005.cha,CAR,let's wash your little hands.,,
8738,Thomas/021005.cha,CAR,do you know where Purdie has gone?,,
8739,Thomas/021005.cha,CAR,oh there she is.,,
8740,Thomas/021005.cha,CAR,she keeps moving around.,,
8741,Thomas/021005.cha,CHI,yeah.,,
8742,Thomas/021005.cha,CHI,"thought you'd gone upstairs, Purdie.",0,
8743,Thomas/021005.cha,CAR,"we did think you had gone upstairs, Puss.",,
8744,Thomas/021005.cha,CAR,and you're just sitting aren't you?,,
8745,Thomas/021005.cha,CAR,by your saucer of milk.,,
8746,Thomas/021005.cha,CAR,you must not want that milk because it has been there all morning.,,
8747,Thomas/021005.cha,CAR,it was there at breakfast time and it's lunchtime and it's still there.,,
8748,Thomas/021005.cha,CHI,"that's Aunty Ginger's, Purdie.",1,
8749,Thomas/021005.cha,CHI,yours is there.,1,
8750,Thomas/021005.cha,CHI,your your milk's there.,1,
8751,Thomas/021005.cha,CHI,that's Aunty Ginger's.,1,
8752,Thomas/021005.cha,CAR,Aunty Ginger?,,
8753,Thomas/021005.cha,CHI,yes.,,
8754,Thomas/021005.cha,CAR,talking about the ginger cat?,,
8755,Thomas/021005.cha,CHI,yeah.,,
8756,Thomas/021005.cha,CAR,well the ginger cat's a boy so it's not going to be an aunty is it?,,
8757,Thomas/021005.cha,CHI,yeah.,,
8758,Thomas/021005.cha,CAR,what do we call boys?,,
8759,Thomas/021005.cha,CHI,Aunty Thomas.,1,
8760,Thomas/021005.cha,CAR,no.,,
8761,Thomas/021005.cha,CAR,not Aunty Thomas.,,
8762,Thomas/021005.cha,CAR,uncles.,,
8763,Thomas/021005.cha,CAR,like Aunty Sharon and Uncle David.,,
8764,Thomas/021005.cha,CAR,boys are called uncle not aunty.,,
8765,Thomas/021005.cha,CHI,look.,,
8766,Thomas/021005.cha,CHI,I throw the car on the floor.,-1,tense_aspect
8767,Thomas/021005.cha,CAR,be careful you don't topple off.,,
8768,Thomas/021005.cha,CHI,I'm Bella.,1,
8769,Thomas/021005.cha,CAR,you're Bella are you?,,
8770,Thomas/021005.cha,CHI,yeah.,,
8771,Thomas/021005.cha,CAR,you're pretending you're Bella from the Tweenies?,,
8772,Thomas/021005.cha,CHI,mhm.,,
8773,Thomas/021005.cha,CHI,you're Milo.,1,
8774,Thomas/021005.cha,CAR,am I Milo?,,
8775,Thomas/021005.cha,CAR,but Bella's a girl and Milo's a boy.,,
8776,Thomas/021005.cha,CAR,are you pretending you're a boy and I'm a girl?,,
8777,Thomas/021005.cha,CHI,mhm.,,
8778,Thomas/021005.cha,CAR,right.,,
8779,Thomas/021005.cha,CAR,hands dried.,,
8780,Thomas/021005.cha,CHI,Daddy Daddy's Milo.,1,
8781,Thomas/021005.cha,CHI,you're Milo.,1,
8782,Thomas/021005.cha,CAR,am I?,,
8783,Thomas/021005.cha,CHI,Daddy's Jake.,1,
8784,Thomas/021005.cha,CAR,Daddy's Jake is he?,,
8785,Thomas/021005.cha,CHI,Purdie's Daddy's Purdie's Purdie's.,-1,object
8786,Thomas/021005.cha,CAR,Purdie could be Doodle the dog couldn't she?,,
8787,Thomas/021005.cha,CHI,mhm.,,
8788,Thomas/021005.cha,CAR,or what's the other one called?,,
8789,Thomas/021005.cha,CAR,Fizz.,,
8790,Thomas/021005.cha,CHI,mhm.,,
8791,Thomas/021005.cha,CAR,who could be Fizz?,,
8792,Thomas/021005.cha,CHI,you be Fizz.,1,
8793,Thomas/021005.cha,CAR,well I thought I was being Milo?,,
8794,Thomas/021005.cha,CAR,you're Bella.,,
8795,Thomas/021005.cha,CAR,we've got Bella Milo Fizz Jake.,,
8796,Thomas/021005.cha,CHI,and Doodle.,1,
8797,Thomas/021005.cha,CAR,and Doodle.,,
8798,Thomas/021005.cha,CAR,there are four of us and five of them.,,
8799,Thomas/021005.cha,CAR,so that leaves us in a bit of a mess doesn't it?,,
8800,Thomas/021005.cha,CAR,let's have a look at this.,,
8801,Thomas/021005.cha,CHI,yes.,,
8802,Thomas/021005.cha,CHI,what you brought.,-1,"auxiliary, tense_aspect"
8803,Thomas/021005.cha,CAR,who gave you that?,,
8804,Thomas/021005.cha,CHI,I don't know.,1,
8805,Thomas/021005.cha,CAR,who gave you that?,,
8806,Thomas/021005.cha,CHI,Mummy.,,
8807,Thomas/021005.cha,CAR,well I've just given it to you now but who gave it to you at toddler group?,,
8808,Thomas/021005.cha,CHI,I don't know.,1,
8809,Thomas/021005.cha,CAR,Charlotte?,,
8810,Thomas/021005.cha,CHI,Charlotte.,,
8811,Thomas/021005.cha,CHI,yeah.,,
8812,Thomas/021005.cha,CHI,this open?,-1,verb
8813,Thomas/021005.cha,CAR,yes you can open it.,,
8814,Thomas/021005.cha,CAR,it says Thomas on the envelope.,,
8815,Thomas/021005.cha,CHI,Thomas on the envelope.,1,
8816,Thomas/021005.cha,CHI,on this way.,-1,verb
8817,Thomas/021005.cha,CAR,shall I help you?,,
8818,Thomas/021005.cha,CHI,I open it.,-1,auxiliary
8819,Thomas/021005.cha,CHI,it's a surprise.,1,
8820,Thomas/021005.cha,CAR,is it a surprise?,,
8821,Thomas/021005.cha,CHI,what's this?,1,
8822,Thomas/021005.cha,CAR,oh what is it?,,
8823,Thomas/021005.cha,CAR,what does it say?,,
8824,Thomas/021005.cha,CHI,it's a card.,1,
8825,Thomas/021005.cha,CAR,a card.,,
8826,Thomas/021005.cha,CAR,what does it say?,,
8827,Thomas/021005.cha,CHI,say Thomas.,-1,"subject, sv_agreement"
