,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
17373,EllisWeismer/TD/30pc/11057.cha,CHI,where should I put this?,1.0,,30
17374,EllisWeismer/TD/30pc/11057.cha,CAR,um you could change the mouth.,,,30
17375,EllisWeismer/TD/30pc/11057.cha,CAR,you could put a different one in.,,,30
17376,EllisWeismer/TD/30pc/11057.cha,CHI,no this goes in his mouth.,1.0,,30
17377,EllisWeismer/TD/30pc/11057.cha,CAR,oh.,,,30
17378,EllisWeismer/TD/30pc/11057.cha,CHI,this go in his lip.,-1.0,sv_agreement,30
17379,EllisWeismer/TD/30pc/11057.cha,CHI,them fit in here.,-1.0,"subject, other",30
17380,EllisWeismer/TD/30pc/11057.cha,CAR,are they ears?,,,30
17381,EllisWeismer/TD/30pc/11057.cha,CHI,yes.,,,30
17382,EllisWeismer/TD/30pc/11057.cha,CHI,it can open wide when she's when she's coming.,1.0,,30
17383,EllisWeismer/TD/30pc/11057.cha,CAR,can you what?,,,30
17384,EllisWeismer/TD/30pc/11057.cha,CHI,can you open them up when she gets in?,1.0,,30
17385,EllisWeismer/TD/30pc/11057.cha,CAR,open the door?,,,30
17386,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17387,EllisWeismer/TD/30pc/11057.cha,CHI,can I open them up and she gets in?,0.0,tense_aspect,30
17388,EllisWeismer/TD/30pc/11057.cha,CAR,I don't know what you're saying.,,,30
17389,EllisWeismer/TD/30pc/11057.cha,CHI,I said I'm going to open them up when she gets in.,1.0,,30
17390,EllisWeismer/TD/30pc/11057.cha,CAR,oh okay.,,,30
17391,EllisWeismer/TD/30pc/11057.cha,CHI,where's the.,-1.0,object,30
17392,EllisWeismer/TD/30pc/11057.cha,CAR,now what are you going to do?,,,30
17393,EllisWeismer/TD/30pc/11057.cha,CHI,I'm going to put him in the farmer the door.,-1.0,other,30
17394,EllisWeismer/TD/30pc/11057.cha,CHI,he's he's going to go in there.,1.0,,30
17395,EllisWeismer/TD/30pc/11057.cha,CHI,there.,,,30
17396,EllisWeismer/TD/30pc/11057.cha,CHI,she's in there.,1.0,,30
17397,EllisWeismer/TD/30pc/11057.cha,CHI,oh she's in the barn.,1.0,,30
17398,EllisWeismer/TD/30pc/11057.cha,CAR,it there?,,,30
17399,EllisWeismer/TD/30pc/11057.cha,CHI,no.,,,30
17400,EllisWeismer/TD/30pc/11057.cha,CAR,no?,,,30
17401,Suppes/030003.cha,CAR,where's your turtle?,,,36
17402,Suppes/030003.cha,CAR,where's the new turtle that you got for your birthday?,,,36
17403,Suppes/030003.cha,CHI,I want another present.,1.0,,36
17404,Suppes/030003.cha,CAR,did you get presents for your birthday?,,,36
17405,Suppes/030003.cha,CHI,yeah.,,,36
17406,Suppes/030003.cha,CAR,when was your birthday?,,,36
17407,Suppes/030003.cha,CHI,I wanna get some more presents in closet in your room.,-1.0,determiner,36
17408,Suppes/030003.cha,CAR,those are.,,,36
17409,Suppes/030003.cha,CAR,these are the birthday presents right here.,,,36
17410,Suppes/030003.cha,CAR,here is the birthday present that Pierre and Maryse gave you.,,,36
17411,Suppes/030003.cha,CAR,let me see it.,,,36
17412,Suppes/030003.cha,CHI,I want the other birthday presents.,1.0,,36
17413,Suppes/030003.cha,CAR,let's play with this one first.,,,36
17414,Suppes/030003.cha,CHI,I want the.,-1.0,object,36
17415,Suppes/030003.cha,CHI,I want these ones.,1.0,,36
17416,Suppes/030003.cha,CAR,what is that?,,,36
17417,Suppes/030003.cha,CAR,can you?,,,36
17418,Suppes/030003.cha,CHI,oh I wanna shake the bag.,1.0,,36
17419,Suppes/030003.cha,CHI,okay?,,,36
17420,Suppes/030003.cha,CAR,what are they?,,,36
17421,Suppes/030003.cha,CHI,I wanna shake them in the bag.,1.0,,36
17422,Suppes/030003.cha,CAR,they might break.,,,36
17423,Suppes/030003.cha,CAR,let me see them.,,,36
17424,Suppes/030003.cha,CAR,what is that?,,,36
17425,Suppes/030003.cha,CHI,uh I wanna put them in the bag and shake them.,1.0,,36
17426,Suppes/030003.cha,CAR,Nina did you have a birthday party?,,,36
17427,Suppes/030003.cha,CHI,yeah.,,,36
17428,Suppes/030003.cha,CAR,what was on the ceiling?,,,36
17429,Suppes/030003.cha,CHI,balloon.,,,36
17430,Suppes/030003.cha,CAR,where were they?,,,36
17431,Suppes/030003.cha,CAR,in the living room or in your room?,,,36
17432,Suppes/030003.cha,CAR,where were they?,,,36
17433,Suppes/030003.cha,CHI,in the living room.,1.0,,36
17434,Suppes/030003.cha,CAR,where there lots?,,,36
17435,Suppes/030003.cha,CHI,yeah.,,,36
17436,Suppes/030003.cha,CAR,oh I wanna see these things.,,,36
17437,Suppes/030003.cha,CHI,in just a minute okay?,1.0,,36
17438,Suppes/030003.cha,CAR,can you tell me about your birthday party?,,,36
17439,Suppes/030003.cha,CAR,there they're all mixed.,,,36
17440,Suppes/030003.cha,CHI,I'm going to dump them all out.,1.0,,36
17441,Suppes/030003.cha,CHI,I'm going to save these for my other birthday.,1.0,,36
17442,Suppes/030003.cha,CAR,can you tell me about your birthday party?,,,36
17443,Suppes/030003.cha,CHI,am I going to have am I going to have some more birthdays?,1.0,,36
17444,Suppes/030003.cha,CAR,no you had two.,,,36
17445,Suppes/030003.cha,CAR,where was your first birthday party?,,,36
17446,Suppes/030003.cha,CHI,at my home.,1.0,,36
17447,Suppes/030003.cha,CAR,no at school.,,,36
17448,Suppes/030003.cha,CAR,what did you do at school?,,,36
17449,Suppes/030003.cha,CHI,and where where where my other birthday party?,-1.0,verb,36
17450,Suppes/030003.cha,CAR,it was at school.,,,36
17451,Suppes/030003.cha,CAR,tell me what did you do at school for your birthday party?,,,36
17452,Suppes/030003.cha,CHI,no my other birthday party.,0.0,verb,36
17453,Suppes/030003.cha,CAR,it was at home.,,,36
17454,Suppes/030003.cha,CAR,remember?,,,36
17455,Suppes/030003.cha,CAR,who come to your birthday party at home?,,,36
17456,Suppes/030003.cha,CHI,Spencer and Justin.,1.0,,36
17457,Suppes/030003.cha,CHI,Karen and Nina.,1.0,,36
17458,Suppes/030003.cha,CAR,oh and did some grownups come too?,,,36
17459,Suppes/030003.cha,CHI,yup.,,,36
17460,Suppes/030003.cha,CAR,who came?,,,36
17461,Suppes/030003.cha,CHI,Maggie.,,,36
17462,Suppes/030003.cha,CAR,what did Maggie bring to you?,,,36
17463,Suppes/030003.cha,CHI,a turtle.,1.0,,36
17464,Suppes/030003.cha,CAR,oh.,,,36
17465,Suppes/030003.cha,CAR,did we play when the children came to your home?,,,36
17466,Suppes/030003.cha,CAR,what did we blow outside?,,,36
17467,Suppes/030003.cha,CHI,bubbles.,,,36
17468,Suppes/030003.cha,CAR,and what happened?,,,36
17469,Suppes/030003.cha,CHI,they blowed away.,-1.0,tense_aspect,36
17470,Suppes/030003.cha,CAR,did you catch them?,,,36
17471,Suppes/030003.cha,CHI,yup.,,,36
17472,Suppes/030003.cha,CHI,and they blowed away.,-1.0,tense_aspect,36
17473,Suppes/030003.cha,CAR,what else did you do at your birthday?,,,36
17474,Suppes/030003.cha,CHI,a.,,,36
17475,Suppes/030003.cha,CHI,tea set.,-1.0,determiner,36
17476,Suppes/030003.cha,CAR,you got a tea set as a present.,,,36
17477,Suppes/030003.cha,CAR,who brought it to you?,,,36
17478,Suppes/030003.cha,CAR,okay I wanna see the present that Pierre and Maryse gave you.,,,36
17479,Suppes/030003.cha,CAR,show me one thing at a time.,,,36
17480,Suppes/030003.cha,CHI,okay.,,,36
17481,Suppes/030003.cha,CHI,first show a little doggy.,-1.0,"determiner, verb",36
17482,Suppes/030003.cha,CHI,a little doggy I show.,-1.0,other,36
17483,Suppes/030003.cha,CAR,oh.,,,36
17484,Suppes/030003.cha,CAR,he's so cute.,,,36
17485,Suppes/030003.cha,CHI,he can't stand right here.,1.0,,36
17486,Suppes/030003.cha,CAR,does he have a chair?,,,36
17487,Suppes/030003.cha,CHI,nope.,,,36
17488,Suppes/030003.cha,CHI,he's going to sit on the shelf.,1.0,,36
17489,Suppes/030003.cha,CAR,oh put him up on the shelf.,,,36
17490,Suppes/030003.cha,CHI,okay.,,,36
17491,Suppes/030003.cha,CAR,now let's see everybody that they brought to you.,,,36
17492,Suppes/030003.cha,CHI,look at the doggy standing on the shelf.,1.0,,36
17493,Suppes/030003.cha,CHI,no.,,,36
17494,Suppes/030003.cha,CHI,no let him stand this way.,1.0,,36
17495,Suppes/030003.cha,CHI,cause he likes it that way Mommy.,1.0,,36
17496,Suppes/030003.cha,CAR,does he like to have his back or his front towards me?,,,36
17497,Suppes/030003.cha,CHI,his front towards me.,1.0,verb,36
17498,Suppes/030003.cha,CHI,look at this baby.,1.0,,36
17499,Suppes/030003.cha,CAR,oh what is he wearing?,,,36
17500,Suppes/030003.cha,CHI,a ponytail.,1.0,,36
17501,Suppes/030003.cha,CAR,sticking up on top of his head.,,,36
17502,Suppes/030003.cha,CAR,what kind of clothes is he wearing?,,,36
17503,Suppes/030003.cha,CHI,a pajamas.,-1.0,determiner,36
17504,Suppes/030003.cha,CHI,look at that doggy and that baby is sitting all together.,-1.0,tense_aspect,36
17505,Suppes/030003.cha,CHI,look at this is a girl.,-1.0,subject,36
17506,Suppes/030003.cha,CAR,is she his sister?,,,36
17507,Suppes/030003.cha,CHI,yup.,,,36
17508,Suppes/030003.cha,CAR,where are you going to put.,,,36
17509,Suppes/030003.cha,CHI,and she's the mother.,1.0,,36
17510,Suppes/030003.cha,CAR,where's the mother?,,,36
17511,Suppes/030003.cha,CHI,right here.,1.0,,36
17512,Suppes/030003.cha,CAR,no I think she's the sister.,,,36
17513,Suppes/030003.cha,CAR,see if you can find the mother in there.,,,36
17514,Suppes/030003.cha,CAR,is there a mother in there?,,,36
17515,Suppes/030003.cha,CHI,yeah.,,,36
17516,Suppes/030003.cha,CAR,where?,,,36
17517,Suppes/030003.cha,CHI,right here is the mother.,1.0,,36
17518,Suppes/030003.cha,CAR,oh what is the mother doing?,,,36
17519,Suppes/030003.cha,CHI,I have to put these ones back in the bag.,1.0,,36
17520,Suppes/030003.cha,CAR,I wanna see everything from the bag.,,,36
17521,Suppes/030003.cha,CAR,let's see all the people from the bag.,,,36
17522,Suppes/030003.cha,CAR,I'll hand them to you one at a time?,,,36
17523,Suppes/030003.cha,CHI,right down here so we could play with them.,0.0,,36
17524,Suppes/030003.cha,CHI,let's make the people stand up okay?,1.0,,36
17525,Suppes/030003.cha,CHI,let's make the little doggy stand up and the mother stand up.,1.0,,36
17526,Suppes/030003.cha,CHI,oh baby you're so cute.,1.0,,36
17527,Suppes/030003.cha,CHI,baby.,,,36
17528,Suppes/030003.cha,CAR,what's the baby doing?,,,36
17529,Suppes/030003.cha,CHI,crying.,,,36
17530,Suppes/030003.cha,CAR,why is she crying?,,,36
17531,Suppes/030003.cha,CHI,cause the baby is crying.,1.0,,36
17532,Suppes/030003.cha,CHI,cause she hurt herself.,1.0,,36
17533,Suppes/030003.cha,CAR,how did he hurt himself?,,,36
17534,Suppes/030003.cha,CHI,how?,,,36
17535,Suppes/030003.cha,CAR,yeah.,,,36
17536,Suppes/030003.cha,CHI,why?,,,36
17537,Suppes/030003.cha,CAR,why is he crying?,,,36
17538,Suppes/030003.cha,CHI,why?,,,36
17539,Suppes/030003.cha,CAR,yes.,,,36
17540,Suppes/030003.cha,CHI,cause he hit himself by a baseball man.,-1.0,preposition,36
17541,Suppes/030003.cha,CAR,he what?,,,36
17542,Suppes/030003.cha,CHI,he hit himself by a baseball man.,-1.0,preposition,36
17543,Suppes/030003.cha,CAR,he got hit by a baseball man?,,,36
17544,Suppes/030003.cha,CHI,yup.,,,36
17545,Suppes/030003.cha,CAR,how did that happen?,,,36
17546,Suppes/030003.cha,CHI,cause he did.,-1.0,object,36
17547,Suppes/030003.cha,CAR,where was he?,,,36
17548,Suppes/030003.cha,CHI,in the baseball place.,1.0,,36
17549,Suppes/030003.cha,CAR,and the baseball hit him?,,,36
17550,Suppes/030003.cha,CHI,yup.,,,36
17551,Suppes/030003.cha,CAR,oh who's that that you just took out?,,,36
17552,Suppes/030003.cha,CHI,a little boy.,1.0,,36
17553,Suppes/030003.cha,CAR,oh that looks like a daddy to me.,,,36
17554,Suppes/030003.cha,CHI,that's a daddy.,1.0,,36
